frequency_Hz,impedance_ohm,phase_deg,resistance_ohm,reactance_ohm
114975.69953977356,995.1781607250641,1.008998336217695,995.0238503052632,17.524523040893737
123284.67394420659,994.6202830215628,0.9336033714425817,994.488245530143,16.206076029434467
132194.11484660287,995.3145284994195,1.0894722290470864,995.1345981901975,18.92464337459755
141747.4162926805,995.2234276668511,1.1765267669149286,995.0136140384111,20.4347462713846
162975.08346206468,995.3425921821699,1.5292904904353606,994.9880633822243,26.563688351064776
174752.8400007683,995.5079580038002,1.6285619770251445,995.1058443518542,28.292277845363827
187381.74228603867,995.7136734411923,1.7606439596304253,995.2435973984817,30.59250423032034
200923.3002565046,996.1582636881403,1.9321400109712035,995.591908200367,33.58628648902029
215443.46900318866,996.1384991357335,2.111958316147042,995.4618461921084,36.70997461441278
247707.6355991714,998.106544964654,2.460190473966219,997.1865776852945,42.84395389747258
265608.7782946684,999.2924484930908,2.678895542504676,998.2003802306095,46.705444252067316
284803.5868435805,999.1626613016998,2.8302375399470825,997.9439007203468,49.33553237326786
305385.55088334123,1000.6378145047061,3.0688121791034684,999.2028589755104,53.569416945872504
351119.17342151277,1001.9402394961819,3.522499256303451,1000.0473224480033,61.559697743292624
376493.58067924716,1002.8952240524391,3.763811811191631,1000.732107488823,65.83372591742646
403701.72585965495,1003.6612639062982,4.026121782308617,1001.1843722689985,70.4683289877054
432876.12810830615,1005.9726227168389,4.349258014834536,1003.0757281003704,76.28893335017476
497702.35643321136,1010.5162754603002,4.960273945291825,1006.7317789399297,87.37429966873538
533669.9231206313,1012.8087556134403,5.302472047161087,1008.4746551532554,93.59725081842957
572236.765935022,1015.4679184306902,5.660469652305574,1010.5163519242494,100.15885310678036
613590.7273413176,1018.082367273721,6.027001029193119,1012.4549426253677,106.89572352123008
705480.2310718645,1025.6712265452172,6.858833917165027,1018.3309099384824,122.48927637402683
756463.3275546291,1029.9365792683905,7.281091204070999,1021.6315028794555,130.53133585211887
811130.8307896872,1035.2148133143235,7.712672495297491,1025.849784788692,138.9313814600709
869749.0026177834,1041.4075003801256,8.206142449781964,1030.7444608198816,148.64534414879242
932603.3468832199,1047.9458672288376,8.717210236329253,1035.8404232975065,158.82429947852216
