ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
4,65.25,11.0398892238736,0.174045562744141
4,65.37,11.0598890231922,0.178813934326172
4,65.48,11.0798888225108,0.178813934326172
4,65.6,11.0998886218295,0.183582305908203
4,65.72,11.1198884211481,0.18000602722168
4,65.84,11.1398882204667,0.171661376953125
4,65.96,11.1598880197853,0.178217887878418
4,66.07,11.1798878191039,0.170469284057617
4,66.19,11.1998876184225,0.170469284057617
4,66.31,11.2198874177411,0.172257423400879
4,66.43,11.2398872170597,0.18000602722168
4,66.54,11.2598870163783,0.175237655639648
4,66.66,11.279886815697,0.174641609191895
4,66.78,11.2998866150156,0.176429748535156
4,66.89,11.3198864143342,0.179409980773926
4,67.02,11.3398862136528,0.181794166564941
4,67.13,11.3598860129714,0.172257423400879
4,67.25,11.37988581229,0.178217887878418
4,67.37,11.3998856116086,0.178813934326172
4,67.48,11.4198854109272,0.179409980773926
4,67.6,11.4398852102458,0.173449516296387
4,67.72,11.4598850095645,0.174641609191895
4,67.84,11.4798848088831,0.181794166564941
4,67.96,11.4998846082017,0.188350677490234
4,68.07,11.5198844075203,0.183582305908203
4,68.19,11.5398842068389,0.181198120117188
4,68.31,11.5598840061575,0.188946723937988
4,68.43,11.5798838054761,2.68220901489258E-02
4,68.54,11.5998836047947,-4.58955764770508E-02
4,68.66,11.6198834041134,-3.99351119995117E-02
4,68.78,11.639883203432,-3.69548797607422E-02
4,68.9,11.6598830027506,-3.51667404174805E-02
4,69.01,11.6798828020692,-0.031590461730957
4,69.13,11.6998826013878,-4.29153442382813E-02
4,69.25,11.7198824007064,-3.21865081787109E-02
4,69.37,11.739882200025,-3.87430191040039E-02
4,69.49,11.7598819993436,-4.23192977905273E-02
4,69.6,11.7798817986622,-0.03814697265625
4,69.72,11.7998815979809,-4.23192977905273E-02
4,69.84,11.8198813972995,-4.23192977905273E-02
4,69.96,11.8398811966181,-4.17232513427734E-02
4,70.08,11.8598809959367,-0.03814697265625
4,70.19,11.8798807952553,-0.03814697265625
4,70.31,11.8998805945739,-4.17232513427734E-02
4,70.43,11.9198803938925,-3.69548797607422E-02
4,70.55,11.9398801932111,-3.57627868652344E-02
4,70.67,11.9598799925297,-3.45706939697266E-02
4,70.78,11.9798797918484,-3.63588333129883E-02
4,70.9,11.999879591167,-3.21865081787109E-02
4,71.02,12.0198793904856,-3.69548797607422E-02
4,71.14,12.0398791898042,-3.51667404174805E-02
4,71.26,12.0598789891228,-3.51667404174805E-02
4,71.37,12.0798787884414,-0.03814697265625
4,71.49,12.09987858776,-4.35113906860352E-02
4,71.61,12.1198783870786,-3.57627868652344E-02
4,71.73,12.1398781863973,-3.69548797607422E-02
4,71.84,12.1598779857159,-3.93390655517578E-02
4,71.96,12.1798777850345,-3.33786010742188E-02
4,72.08,12.1998775843531,-4.17232513427734E-02
4,72.19,12.2198773836717,-3.93390655517578E-02
4,72.32,12.2398771829903,-4.23192977905273E-02
5,0.01,0,-5.54323196411133E-02
5,0.35,1.99997993186116E-02,-5.60283660888672E-02
5,0.47,3.99995986372232E-02,-4.94718551635742E-02
5,0.59,5.99993979558349E-02,-4.76837158203125E-02
5,0.7,7.99991972744465E-02,-4.23192977905273E-02
5,0.82,9.99989965930581E-02,-0.050663948059082
5,0.94,0.11999879591167,-5.30481338500977E-02
5,1.05,0.139998595230281,-4.29153442382813E-02
5,1.17,0.159998394548893,-4.58955764770508E-02
5,1.29,0.179998193867505,-4.70876693725586E-02
5,1.41,0.199997993186116,-4.29153442382813E-02
5,1.53,0.219997792504728,-4.94718551635742E-02
5,1.64,0.239997591823339,-4.70876693725586E-02
5,1.76,0.259997391141951,-4.05311584472656E-02
5,1.88,0.279997190460563,-4.70876693725586E-02
5,2,0.299996989779174,-5.24520874023438E-02
5,2.11,0.319996789097786,-4.52995300292969E-02
5,2.23,0.339996588416398,-3.87430191040039E-02
5,2.35,0.359996387735009,-5.36441802978516E-02
5,2.47,0.379996187053621,-5.18560409545898E-02
5,2.59,0.399995986372232,-5.18560409545898E-02
5,2.7,0.419995785690844,-4.82797622680664E-02
5,2.82,0.439995585009456,-0.044703483581543
5,2.94,0.459995384328067,-5.12599945068359E-02
5,3.06,0.479995183646679,-4.94718551635742E-02
5,3.18,0.499994982965291,-4.41074371337891E-02
5,3.29,0.519994782283902,-5.12599945068359E-02
5,3.41,0.539994581602514,-4.76837158203125E-02
5,3.53,0.559994380921125,-5.30481338500977E-02
5,3.65,0.579994180239737,-4.94718551635742E-02
5,3.76,0.599993979558349,-4.82797622680664E-02
5,3.88,0.61999377887696,-4.82797622680664E-02
5,4,0.639993578195572,-5.60283660888672E-02
5,4.12,0.659993377514184,-4.94718551635742E-02
5,4.24,0.679993176832795,-5.54323196411133E-02
5,4.35,0.699992976151407,-4.94718551635742E-02
5,4.47,0.719992775470018,-0.057220458984375
5,4.59,0.73999257478863,-0.050663948059082
5,4.71,0.759992374107242,-4.29153442382813E-02
5,4.83,0.779992173425853,-0.044703483581543
5,4.94,0.799991972744465,-5.00679016113281E-02
5,5.06,0.819991772063077,-5.12599945068359E-02
5,5.18,0.839991571381688,-5.00679016113281E-02
5,5.3,0.8599913707003,-4.29153442382813E-02
5,5.42,0.879991170018911,-4.11272048950195E-02
5,5.53,0.899990969337523,-4.64916229248047E-02
5,5.65,0.919990768656135,-4.94718551635742E-02
5,5.77,0.939990567974746,-4.70876693725586E-02
5,5.89,0.959990367293358,-4.05311584472656E-02
5,6.01,0.979990166611969,-3.93390655517578E-02
5,6.12,0.999989965930581,-4.70876693725586E-02
5,6.24,1.01998976524919,-4.05311584472656E-02
5,6.36,1.0399895645678,-3.75509262084961E-02
5,6.48,1.05998936388642,-4.76837158203125E-02
5,6.6,1.07998916320503,-5.12599945068359E-02
5,6.71,1.09998896252364,-4.41074371337891E-02
5,6.83,1.11998876184225,-4.41074371337891E-02
5,6.95,1.13998856116086,-4.70876693725586E-02
5,7.07,1.15998836047947,-4.35113906860352E-02
5,7.19,1.17998815979809,-4.58955764770508E-02
5,7.3,1.1999879591167,-5.30481338500977E-02
5,7.42,1.21998775843531,-0.050663948059082
5,7.54,1.23998755775392,-4.11272048950195E-02
5,7.66,1.25998735707253,-5.12599945068359E-02
5,7.77,1.27998715639114,-4.35113906860352E-02
5,7.89,1.29998695570976,-4.88758087158203E-02
5,8.01,1.31998675502837,-4.52995300292969E-02
5,8.12,1.33998655434698,-4.82797622680664E-02
5,8.24,1.35998635366559,-4.70876693725586E-02
5,8.36,1.3799861529842,-4.35113906860352E-02
5,8.48,1.39998595230281,-4.41074371337891E-02
5,8.6,1.41998575162143,-4.05311584472656E-02
5,8.71,1.43998555094004,-4.76837158203125E-02
5,8.83,1.45998535025865,-4.11272048950195E-02
5,8.95,1.47998514957726,-3.27825546264648E-02
5,9.07,1.49998494889587,-4.23192977905273E-02
5,9.19,1.51998474821448,-0.044703483581543
5,9.3,1.53998454753309,-4.17232513427734E-02
5,9.42,1.55998434685171,-4.41074371337891E-02
5,9.54,1.57998414617032,-0.03814697265625
5,9.66,1.59998394548893,-4.41074371337891E-02
5,9.77,1.61998374480754,-3.87430191040039E-02
5,9.89,1.63998354412615,-3.87430191040039E-02
5,10.01,1.65998334344476,-3.57627868652344E-02
5,10.13,1.67998314276338,-4.11272048950195E-02
5,10.25,1.69998294208199,-4.17232513427734E-02
5,10.36,1.7199827414006,-2.98023223876953E-02
5,10.48,1.73998254071921,-4.64916229248047E-02
5,10.6,1.75998234003782,-3.33786010742188E-02
5,10.72,1.77998213935643,-0.03814697265625
5,10.84,1.79998193867505,-3.51667404174805E-02
5,10.95,1.81998173799366,-3.45706939697266E-02
5,11.07,1.83998153731227,-4.35113906860352E-02
5,11.19,1.85998133663088,-3.39746475219727E-02
5,11.31,1.87998113594949,-3.39746475219727E-02
5,11.42,1.8999809352681,-3.39746475219727E-02
5,11.54,1.91998073458672,-3.27825546264648E-02
5,11.66,1.93998053390533,-2.98023223876953E-02
5,11.78,1.95998033322394,-2.68220901489258E-02
5,11.9,1.97998013254255,-3.57627868652344E-02
5,12.01,1.99997993186116,-2.80141830444336E-02
5,12.13,2.01997973117977,-3.27825546264648E-02
5,12.25,2.03997953049839,-2.80141830444336E-02
5,12.37,2.059979329817,-3.03983688354492E-02
5,12.49,2.07997912913561,-3.45706939697266E-02
5,12.6,2.09997892845422,-3.09944152832031E-02
5,12.72,2.11997872777283,-3.99351119995117E-02
5,12.84,2.13997852709144,-3.27825546264648E-02
5,12.96,2.15997832641006,-3.51667404174805E-02
5,13.08,2.17997812572867,-2.98023223876953E-02
5,13.19,2.19997792504728,-3.27825546264648E-02
